Annual_Rainfall_mm_x,Flood_Occurred,Waterlogging_Occurred,Waterlogging_Days,Urban_Inundation_Hours,Roads_Blocked_Count,Drainage_Overflow,Flash_Flood,Flood_Severity_Enc,Waterlogging_Severity_Enc,Annual_Rainfall_mm_y,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category_Enc,Flood_Risk_Enc,Clay_Percent,Sand_Percent,Silt_Percent,Organic_Matter_Percent,pH,Permeability_mm_per_hr,Flood_Absorption_Score,Soil_Type_Enc,Water_Retention_Capacity_Enc,Drainage_Speed_Enc,Waterlogging_Susceptibility_Enc,Mean_Elevation_m,Min_Elevation_m,Elevation_Std_Dev,Inundation_Depth_Potential_m,Terrain_Type_Enc,Flood_Risk_Elevation_Enc,Urban_Percent,Waterbody_Percent,Impervious_Surface_Percent,Runoff_Potential_Enc,Urban_Heat_Island_Risk_Enc,Drainage_Capacity_Percent,Drain_Coverage_Percent,Blocked_Drains_Percent,Overflow_Threshold_mm_per_hr,Pump_Stations,Drainage_Quality_Enc,Waterlogging_Risk_Enc,Drainage_Type_Enc,Mean_Slope_Degrees,Runoff_Coefficient,Impervious_Runoff_mm_per_100mm_rain,Time_to_Peak_Flow_hrs,Curve_Number,Slope_Category_Enc,Waterlogging_Potential_Enc,Flow_Speed_Enc,Flood_Threshold_Daily_mm,Waterlogging_Threshold_mm,Alert_Level_1_mm,Alert_Level_2_mm,Alert_Level_3_mm,Emergency_Level_mm,Base_Flood_Risk_Enc,IMD_Category_Enc,Number_of_Major_Rivers,Distance_to_Nearest_River_km,Number_of_Waterbodies,Flood_Plain_Area_sqkm,Flood_Risk_River_Enc,Breach_History_Enc,Reservoir_Enc,Population_Density_per_sqkm,Urban_Population_Percent,Vulnerable_Population_Percent,Flood_Exposure_Index,Avg_Soil_Moisture,Max_Soil_Moisture,Avg_Excess_Water,Max_Saturation_Enc,Max_Waterlogging_Risk_Enc
734.2,0,0,0,0,0,0,0,2.0,3.0,743.4,641.7,86.3,2,0,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
189.0,0,0,0,0,0,0,0,2.0,3.0,218.2,172.4,79.0,0,0,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
1070.6,1,1,26,46,33,0,0,1.0,3.0,1062.2,908.1,85.5,3,2,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
732.8,0,0,0,0,0,0,0,2.0,3.0,896.4,802.6,89.5,2,1,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
1168.6,1,1,26,47,55,1,0,2.0,3.0,1317.7,1141.0,86.6,4,2,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
584.2,0,0,0,0,0,0,0,2.0,3.0,473.5,399.5,84.4,1,0,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
894.7,1,1,26,36,0,0,0,1.0,3.0,1079.4,940.2,87.1,3,2,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
1774.5,1,1,15,47,55,1,1,3.0,2.0,1508.3,1330.2,88.2,4,3,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
818.9,0,0,0,0,0,0,0,2.0,3.0,685.0,600.3,87.6,2,0,56.3,7.8,26.0,2.3,6.8,19.7,4.8,1,3,3,0,536,461,105.6,0.0,4,0,72.8,3.1,54.6,3,3,86.2,45.6,20.6,58.4,13,4,0,4,2.46,0.79,79.0,6.4,78,1,3,1,75.0,45.0,37.5,56.2,75.0,112.5,2,1,1,13.8,14,32.2,1,0,0,18480,79.2,27.7,10.0,27.224999999999998,44.2,0.0,2,0
759.6,0,0,0,0,0,0,0,2.0,3.0,698.1,605.9,86.8,2,0,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
264.2,0,0,0,0,0,0,0,2.0,3.0,259.7,239.9,92.4,0,0,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
1110.9,1,1,14,59,55,0,0,1.0,2.0,1239.7,1106.5,89.3,3,2,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
770.2,0,0,0,0,0,0,0,2.0,3.0,766.7,660.6,86.2,2,0,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
1343.3,1,1,43,18,37,1,0,2.0,4.0,1303.5,1171.9,89.9,4,2,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
437.3,0,0,0,0,0,0,0,2.0,3.0,440.0,393.2,89.4,1,0,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
921.0,1,1,37,28,73,1,0,1.0,4.0,1113.7,968.5,87.0,3,2,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
1863.0,1,1,22,44,24,1,1,3.0,3.0,1478.3,1285.2,86.9,4,3,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
794.6,0,0,0,0,0,0,0,2.0,3.0,629.9,529.3,84.0,2,0,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
314.9,0,0,0,0,0,0,0,2.0,3.0,354.4,297.8,84.0,0,0,26.5,38.6,34.9,1.2,8.1,48.5,2.4,0,0,2,1,560,472,111.8,0.0,4,0,73.9,1.6,55.4,3,3,62.3,27.6,41.4,9.9,24,3,0,3,2.96,0.74,74.0,8.6,71,1,3,1,78.0,46.8,39.0,58.5,78.0,117.0,2,1,2,7.2,39,189.7,2,0,1,703,20.7,23.6,5.91,4.733333333333333,12.9,0.0,0,0
353.8,0,0,0,0,0,0,0,2.0,3.0,219.2,199.5,91.0,0,0,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
1093.1,1,1,36,34,7,1,0,1.0,4.0,1253.9,1078.3,86.0,3,2,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
779.9,0,0,0,0,0,0,0,2.0,3.0,830.4,747.9,90.1,2,0,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
1206.4,1,1,37,6,51,1,0,2.0,4.0,1419.5,1215.2,85.6,4,2,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
520.6,0,0,0,0,0,0,0,2.0,3.0,573.8,485.5,84.6,1,0,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
977.5,1,1,6,33,52,0,0,1.0,1.0,1070.6,955.0,89.2,3,2,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
1544.7,1,1,4,62,61,1,1,3.0,1.0,1881.9,1625.8,86.4,4,3,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
738.0,0,0,0,0,0,0,0,2.0,3.0,680.4,629.1,92.5,2,0,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
366.7,0,0,0,0,0,0,0,2.0,3.0,364.9,331.1,90.7,0,0,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
984.5,1,1,31,40,35,1,0,1.0,3.0,1185.7,1017.8,85.8,3,2,20.1,31.8,39.4,1.4,7.3,46.6,6.5,0,0,2,1,580,481,64.6,0.0,4,0,41.4,2.5,31.0,2,1,68.1,53.2,4.9,35.5,6,3,0,3,1.34,0.62,62.0,7.8,72,1,3,1,72.0,43.2,36.0,54.0,72.0,108.0,2,1,1,12.3,10,42.3,1,1,0,1200,41.0,27.3,8.12,22.424999999999997,37.9,0.0,1,0
1248.6,1,1,20,4,78,1,0,1.0,3.0,1335.5,1121.5,84.0,3,2,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
766.3,0,0,0,0,0,0,0,2.0,3.0,941.7,785.1,83.4,2,1,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
1177.6,1,1,2,8,25,1,0,2.0,1.0,1240.4,1056.8,85.2,3,2,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
588.5,0,0,0,0,0,0,0,2.0,3.0,630.0,571.8,90.8,1,0,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
982.7,1,1,4,19,19,1,0,1.0,1.0,1171.9,984.5,84.0,3,2,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
1598.3,1,1,26,14,63,0,1,3.0,3.0,1877.8,1656.3,88.2,4,3,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
851.0,0,0,0,0,0,0,0,2.0,3.0,778.2,656.3,84.3,2,0,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
407.7,0,0,0,0,0,0,0,2.0,3.0,353.0,281.7,79.8,0,0,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
1101.8,1,1,3,33,5,1,0,1.0,1.0,1113.8,964.7,86.6,3,2,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
745.4,0,0,0,0,0,0,0,2.0,3.0,891.0,794.5,89.2,2,0,29.7,42.3,28.0,1.3,7.1,4.3,7.2,5,2,1,3,459,364,5.8,0.0,4,0,19.2,7.2,14.4,1,0,19.6,75.2,19.1,30.3,21,1,2,2,1.38,0.73,73.0,0.7,71,1,3,1,147.1,88.3,73.5,110.3,147.1,220.6,0,2,1,3.3,17,26.8,2,2,1,270,30.4,23.8,3.78,33.23333333333333,50.8,0.0,2,1
776.4,0,0,0,0,0,0,0,2.0,3.0,979.3,849.2,86.7,2,0,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
1615.5,1,1,13,40,1,0,0,2.0,2.0,1614.2,1416.6,87.8,4,2,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
481.2,0,0,0,0,0,0,0,2.0,3.0,559.1,475.0,85.0,1,0,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
990.7,1,1,9,15,23,1,0,1.0,2.0,1319.5,1150.2,87.2,3,2,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
2120.4,1,1,31,49,68,1,1,3.0,3.0,1935.8,1689.7,87.3,4,3,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
983.7,0,0,0,0,0,0,0,2.0,3.0,754.1,682.5,90.5,2,0,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
213.6,0,0,0,0,0,0,0,2.0,3.0,380.5,348.6,91.6,0,0,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
1277.3,1,1,9,34,75,1,0,1.0,2.0,1247.7,1050.8,84.2,3,2,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
931.8,0,0,0,0,0,0,0,2.0,3.0,832.7,751.2,90.2,2,0,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
1494.7,1,1,29,11,13,1,0,2.0,3.0,1599.3,1387.9,86.8,4,2,74.9,10.5,14.9,2.5,6.4,16.9,1.1,3,3,3,0,77,45,37.8,0.77,1,1,18.2,6.7,13.6,1,0,48.2,25.4,11.1,16.5,11,2,1,0,6.65,0.44,44.0,8.8,74,2,2,2,79.5,47.7,39.8,59.6,79.5,119.2,2,1,1,2.2,51,123.1,2,3,0,687,37.0,27.3,5.59,49.625,81.9,3.6666666666666665,3,2
1626.9,1,1,37,5,77,1,0,2.0,4.0,1494.4,1314.2,87.9,3,2,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
560.2,0,0,0,0,0,0,0,2.0,3.0,623.8,558.7,89.6,1,0,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
1295.0,1,1,25,18,39,1,0,1.0,3.0,1264.6,1072.6,84.8,3,2,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
2184.7,1,1,32,51,37,1,1,3.0,3.0,1901.9,1660.4,87.3,4,3,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
938.4,0,0,0,0,0,0,0,2.0,3.0,890.1,770.8,86.6,2,0,29.9,38.9,25.1,1.0,6.2,45.0,1.4,4,1,0,2,380,353,87.1,0.0,3,0,12.9,6.2,9.7,0,0,41.1,79.2,33.8,39.8,22,2,1,0,9.6,0.41,41.0,3.8,93,3,1,3,95.0,57.0,47.5,71.2,95.0,142.5,1,1,2,20.5,7,153.0,0,2,0,653,86.1,19.9,3.78,12.116666666666667,28.0,0.0,1,0
